t,m,b,sector,coherence,fragmentation,matched_decoder,wrong_decoder,lag_decoder,matched_error,wrong_error,lag_error
1969.0,-0.9997094438508728,-0.9995907335115762,-1.0,1.0,0.0,-0.9998567567290517,0.3001432432709483,-0.9998567567290517,0.00014731287817892902,1.2998526871218212,0.00014731287817892902
1970.0,-0.9997491797617649,-0.999645804352942,-1.0,1.0,0.0,-0.9998760315235297,0.30012396847647027,-0.9998760315235297,0.00012685176176474577,1.2998731482382353,0.00012685176176474577
1971.0,-0.9997765900271447,-0.9997160007363666,-1.0,1.0,0.0,-0.9999006002577283,0.30009939974227173,-0.9999006002577283,0.0001240102305836155,1.2998759897694163,0.0001240102305836155
1972.0,-0.9998208781164182,-0.9998426798153768,-1.0,1.0,0.0,-0.9999449379353819,0.3000550620646182,-0.9999449379353819,0.00012405981896368434,1.2998759401810362,0.00012405981896368434
1973.0,-0.9999718064137989,-1.0002833209954378,-1.0,1.0,0.0,-1.0000991623484032,0.2999008376515968,-1.0000991623484032,0.00012735593460433403,1.2998726440653958,0.00012735593460433403
1974.0,-1.0000411456045644,-1.0003426053313649,-1.0,1.0,0.0,-1.0001199118659776,0.29988008813402234,-1.0001199118659776,7.876626141323229e-05,1.2999212337385866,7.876626141323229e-05
1975.0,-0.9999006555411695,-1.000189257971172,-1.0,1.0,0.0,-1.00006624028991,0.29993375971008973,-1.00006624028991,0.00016558474874062146,1.2998344152512593,0.00016558474874062146
1976.0,-1.000013592192122,-1.0002381962960631,-1.0,1.0,0.0,-1.0000833687036221,0.2999166312963779,-1.0000833687036221,6.97765115000859e-05,1.2999302234885,6.97765115000859e-05
1977.0,-1.00002490069651,-1.000281753255119,-1.0,1.0,0.0,-1.0000986136392915,0.2999013863607084,-1.0000986136392915,7.371294278146756e-05,1.2999262870572186,7.371294278146756e-05
1978.0,-1.0000258973870002,-1.0005088696107123,-1.0,1.0,0.0,-1.0001781043637492,0.2998218956362507,-1.0001781043637492,0.00015220697674900308,1.2998477930232508,0.00015220697674900308
1979.0,-1.0000282575426982,-1.0004647344862312,-1.0,1.0,0.0,-1.000162657070181,0.29983734292981923,-1.000162657070181,0.00013439952748273143,1.2998656004725175,0.00013439952748273143
1980.0,-1.000016441967265,-1.000399568421011,-1.0,1.0,0.0,-1.0001398489473539,0.2998601510526462,-1.0001398489473539,0.000123406980088836,1.2998765930199112,0.000123406980088836
1981.0,-1.0000951159880072,-1.0003656296769103,-1.0,1.0,0.0,-1.0001279703869186,0.29987202961308146,-1.0001279703869186,3.2854398911430494e-05,1.2999671456010886,3.2854398911430494e-05
1982.0,-1.0000603841507365,-1.0001434166659227,-1.0,1.0,0.0,-1.000050195833073,0.29994980416692707,-1.000050195833073,1.0188317663528679e-05,1.3000101883176636,1.0188317663528679e-05
1983.0,-0.999950551170112,-0.9999868040861255,-1.0,1.0,0.0,-0.9999953814301439,0.30000461856985616,-0.9999953814301439,4.483026003188062e-05,1.299955169739968,4.483026003188062e-05
1984.0,-0.999936336439092,-0.9999823485874993,-1.0,1.0,0.0,-0.9999938220056248,0.30000617799437523,-0.9999938220056248,5.748556653284442e-05,1.299942514433467,5.748556653284442e-05
1985.0,-0.9998611673969906,-0.9998552104130423,-1.0,1.0,0.0,-0.9999493236445648,0.30005067635543525,-0.9999493236445648,8.815624757418927e-05,1.299911843752426,8.815624757418927e-05
1986.0,-0.9999083555951883,-0.9997721111290281,-1.0,1.0,0.0,-0.9999202388951598,0.30007976110484025,-0.9999202388951598,1.1883299971482408e-05,1.2999881167000287,1.1883299971482408e-05
1987.0,-1.0000905258814012,-0.9999837661918335,-1.0,1.0,0.0,-0.9999943181671417,0.30000568183285836,-0.9999943181671417,9.620771425955521e-05,1.3000962077142595,9.620771425955521e-05
1988.0,-1.0002506992038573,-1.000099587720907,-1.0,1.0,0.0,-1.0000348557023173,0.2999651442976825,-1.0000348557023173,0.00021584350154002507,1.3002158435015398,0.00021584350154002507
1989.0,-1.0002119314191682,-1.0001470614618517,-1.0,1.0,0.0,-1.0000514715116482,0.29994852848835196,-1.0000514715116482,0.00016045990752000527,1.30016045990752,0.00016045990752000527
1990.0,-1.0001045654284386,-0.9999054558918794,-1.0,1.0,0.0,-0.9999669095621578,0.3000330904378422,-0.9999669095621578,0.00013765586628078363,1.3001376558662807,0.00013765586628078363
1991.0,-0.9999999754296527,-0.9999847120942192,-1.0,1.0,0.0,-0.9999946492329768,0.3000053507670234,-0.9999946492329768,5.3261966759254875e-06,1.300005326196676,5.3261966759254875e-06
1992.0,-1.0000765331944255,-1.0000427570715813,-1.0,1.0,0.0,-1.0000149649750534,0.29998503502494667,-1.0000149649750534,6.15682193720879e-05,1.3000615682193721,6.15682193720879e-05
1993.0,-1.0002300695157156,-1.0001483753632925,-1.0,1.0,0.0,-1.0000519313771523,0.2999480686228476,-1.0000519313771523,0.00017813813856326632,1.300178138138563,0.00017813813856326632
1994.0,-1.0002311702060342,-1.0001668912692203,-1.0,1.0,0.0,-1.000058411944227,0.299941588055773,-1.000058411944227,0.00017275826180718212,1.3001727582618072,0.00017275826180718212
1995.0,-1.0001863699990878,-1.0000630858479886,-1.0,1.0,0.0,-1.000022080046796,0.299977919953204,-1.000022080046796,0.0001642899522917851,1.3001642899522918,0.0001642899522917851
1996.0,-1.0002532583053405,-1.000210374222211,-1.0,1.0,0.0,-1.0000736309777738,0.29992636902222614,-1.0000736309777738,0.00017962732756671151,1.3001796273275668,0.00017962732756671151
1997.0,-1.0001420815967785,-0.9998868381925445,-1.0,1.0,0.0,-0.9999603933673906,0.3000396066326094,-0.9999603933673906,0.00018168822938791074,1.300181688229388,0.00018168822938791074
1998.0,-1.0000315061790286,-0.9996777869345883,-1.0,1.0,0.0,-0.999887225427106,0.3001127745728941,-0.999887225427106,0.0001442807519226319,1.3001442807519226,0.0001442807519226319
1999.0,-1.0001267311830269,-0.9998615522183558,-1.0,1.0,0.0,-0.9999515432764245,0.3000484567235755,-0.9999515432764245,0.00017518790660231431,1.3001751879066024,0.00017518790660231431
2000.0,-1.0001563176816959,-0.9997415087374432,-1.0,1.0,0.0,-0.9999095280581051,0.300090471941895,-0.9999095280581051,0.00024678962359081513,1.300246789623591,0.00024678962359081513
2001.0,-1.0002365353793707,-1.0000858219212643,-1.0,1.0,0.0,-1.0000300376724425,0.29996996232755757,-1.0000300376724425,0.00020649770692826586,1.3002064977069283,0.00020649770692826586
2002.0,-1.0001538520243227,-0.9999651329619088,-1.0,1.0,0.0,-0.9999877965366681,0.3000122034633319,-0.9999877965366681,0.00016605548765458167,1.3001660554876546,0.00016605548765458167
2003.0,-1.0001247321922984,-1.0000527799852534,-1.0,1.0,0.0,-1.0000184729948387,0.29998152700516134,-1.0000184729948387,0.00010625919745965717,1.3001062591974597,0.00010625919745965717
2004.0,-1.0001304844168288,-1.0003553002407242,-1.0,1.0,0.0,-1.0001243550842536,0.2998756449157466,-1.0001243550842536,6.1293325752664884e-06,1.3000061293325755,6.1293325752664884e-06
2005.0,-1.00006055329012,-1.0004224611071746,-1.0,1.0,0.0,-1.0001478613875112,0.29985213861248894,-1.0001478613875112,8.730809739132539e-05,1.299912691902609,8.730809739132539e-05
2006.0,-0.9999237757771375,-1.0002698397584897,-1.0,1.0,0.0,-1.0000944439154713,0.2999055560845286,-1.0000944439154713,0.0001706681383337738,1.299829331861666,0.0001706681383337738
2007.0,-0.9998051278110305,-1.0001362072048579,-1.0,1.0,0.0,-1.0000476725217002,0.2999523274782997,-1.0000476725217002,0.00024254471066975647,1.2997574552893303,0.00024254471066975647
2008.0,-0.9998134847863125,-1.000144799682253,-1.0,1.0,0.0,-1.0000506798887885,0.29994932011121145,-1.0000506798887885,0.0002371951024759955,1.299762804897524,0.0002371951024759955
2009.0,-0.9998203694314237,-0.9999845107718932,-1.0,1.0,0.0,-0.9999945787701626,0.3000054212298374,-0.9999945787701626,0.00017420933873890654,1.2998257906612611,0.00017420933873890654
2010.0,-0.9997031397883865,-0.9998211495413452,-1.0,1.0,0.0,-0.9999374023394708,0.30006259766052923,-0.9999374023394708,0.0002342625510842744,1.2997657374489158,0.0002342625510842744
2011.0,-0.9997855165743907,-0.9999061006490688,-1.0,1.0,0.0,-0.9999671352271741,0.300032864772826,-0.9999671352271741,0.0001816186527833219,1.2998183813472166,0.0001816186527833219
2012.0,-0.9997390845766871,-0.9999582977239998,-1.0,1.0,0.0,-0.9999854042034,0.30001459579660006,-0.9999854042034,0.00024631962671284313,1.2997536803732872,0.00024631962671284313
2013.0,-0.9999338550226383,-0.999792051831691,-1.0,1.0,0.0,-0.9999272181410919,0.3000727818589082,-0.9999272181410919,6.6368815464512565e-06,1.3000066368815464,6.6368815464512565e-06
2014.0,-0.9998997864874931,-0.9997343336110353,-1.0,1.0,0.0,-0.9999070167638623,0.30009298323613764,-0.9999070167638623,7.230276369174504e-06,1.2999927697236306,7.230276369174504e-06
2015.0,-0.9999561129204406,-0.9998863125173636,-1.0,1.0,0.0,-0.9999602093810772,0.30003979061892283,-0.9999602093810772,4.096460636593413e-06,1.2999959035393633,4.096460636593413e-06
2016.0,-0.9998613160658326,-0.9997761344449283,-1.0,1.0,0.0,-0.999921647055725,0.3000783529442751,-0.999921647055725,6.03309898923321e-05,1.2999396690101077,6.03309898923321e-05
2017.0,-0.9998806874790718,-0.9999036760192133,-1.0,1.0,0.0,-0.9999662866067246,0.30003371339327545,-0.9999662866067246,8.559912765282451e-05,1.299914400872347,8.559912765282451e-05
2018.0,-0.999913693667197,-0.9999124497756409,-1.0,1.0,0.0,-0.9999693574214743,0.30003064257852574,-0.9999693574214743,5.566375427734638e-05,1.2999443362457228,5.566375427734638e-05
2019.0,-1.0000289970721337,-1.0000684230979733,-1.0,1.0,0.0,-1.0000239480842907,0.2999760519157094,-1.0000239480842907,5.048987842926067e-06,1.3000050489878432,5.048987842926067e-06
2020.0,-1.0000166579719074,-1.0003454255682829,-1.0,1.0,0.0,-1.000120898948899,0.29987910105110094,-1.000120898948899,0.00010424097699157642,1.2998957590230082,0.00010424097699157642
2021.0,-0.9998708281223083,-1.0003816262707392,-1.0,1.0,0.0,-1.0001335691947588,0.29986643080524134,-1.0001335691947588,0.0002627410724505008,1.2997372589275495,0.0002627410724505008
2022.0,-0.9998571502840224,-1.0002582145276115,-1.0,1.0,0.0,-1.0000903750846641,0.2999096249153361,-1.0000903750846641,0.00023322480064169593,1.2997667751993585,0.00023322480064169593
2023.0,-0.9999159612781645,-1.0000483429441456,-1.0,1.0,0.0,-1.000016920030451,0.2999830799695491,-1.000016920030451,0.00010095875228643969,1.2998990412477136,0.00010095875228643969
2024.0,-0.9999948976285398,-1.0001047277737956,-1.0,1.0,0.0,-1.0000366547208284,0.2999633452791717,-1.0000366547208284,4.175709228859681e-05,1.2999582429077114,4.175709228859681e-05
2025.0,-0.9999278190879892,-1.0000090326760742,-1.0,1.0,0.0,-1.000003161436626,0.2999968385633741,-1.000003161436626,7.534234863681988e-05,1.2999246576513634,7.534234863681988e-05
2026.0,-0.9998660419569448,-1.0000782953638936,-1.0,1.0,0.0,-1.0000274033773628,0.2999725966226373,-1.0000274033773628,0.00016136142041800472,1.2998386385795822,0.00016136142041800472
2027.0,-0.9999799953074482,-1.0001027700088474,-1.0,1.0,0.0,-1.0000359695030965,0.29996403049690346,-1.0000359695030965,5.597419564828954e-05,1.2999440258043515,5.597419564828954e-05
2028.0,-0.999710480181661,-0.9998432637130625,-1.0,1.0,0.0,-0.9999451422995719,0.30005485770042817,-0.9999451422995719,0.00023466211791089986,1.2997653378820893,0.00023466211791089986
2029.0,-0.9997249265488279,-1.0000654720155873,-1.0,1.0,0.0,-1.0000229152054556,0.29997708479454455,-1.0000229152054556,0.00029798865662766794,1.2997020113433724,0.00029798865662766794
2030.0,-0.9998152542122776,-1.000383463652689,-1.0,1.0,0.0,-1.0001342122784411,0.2998657877215589,-1.0001342122784411,0.00031895806616355493,1.2996810419338365,0.00031895806616355493
2031.0,-0.9997897696226998,-1.000411530600495,-1.0,1.0,0.0,-1.0001440357101732,0.29985596428982686,-1.0001440357101732,0.00035426608747335386,1.2996457339125267,0.00035426608747335386
2032.0,-0.9998493102154358,-1.0003788770608941,-1.0,1.0,0.0,-1.000132606971313,0.29986739302868715,-1.000132606971313,0.0002832967558772381,1.299716703244123,0.0002832967558772381
2033.0,-0.9999320547250419,-1.0005722656392169,-1.0,1.0,0.0,-1.000200292973726,0.2997997070262741,-1.000200292973726,0.00026823824868404955,1.299731761751316,0.00026823824868404955
2034.0,-0.9997860593195392,-1.0003403197141199,-1.0,1.0,0.0,-1.000119111899942,0.2998808881000582,-1.000119111899942,0.00033305258040272623,1.2996669474195974,0.00033305258040272623
2035.0,-0.9998338097389843,-0.9999710759771119,-1.0,1.0,0.0,-0.9999898765919891,0.3000101234080109,-0.9999898765919891,0.00015606685300484369,1.2998439331469953,0.00015606685300484369
2036.0,-0.9998052376817902,-1.0000949851177947,-1.0,1.0,0.0,-1.0000332447912281,0.2999667552087719,-1.0000332447912281,0.00022800710943793323,1.299771992890562,0.00022800710943793323
2037.0,-0.9997988950352743,-0.9998346884174767,-1.0,1.0,0.0,-0.9999421409461169,0.30005785905388316,-0.9999421409461169,0.0001432459108425821,1.2998567540891575,0.0001432459108425821
2038.0,-0.9999029174584486,-0.9997228967017675,-1.0,1.0,0.0,-0.9999030138456186,0.3000969861543814,-0.9999030138456186,9.638717002324881e-08,1.29999990361283,9.638717002324881e-08
2039.0,-0.999865187144094,-0.9994965963204296,-1.0,1.0,0.0,-0.9998238087121504,0.30017619128784967,-0.9998238087121504,4.1378431943628335e-05,1.3000413784319438,4.1378431943628335e-05
2040.0,-0.9998774797392771,-0.9994540756067111,-1.0,1.0,0.0,-0.9998089264623489,0.3001910735376512,-0.9998089264623489,6.855327692822932e-05,1.3000685532769283,6.855327692822932e-05
2041.0,-1.0000154787776467,-0.9996604928281244,-1.0,1.0,0.0,-0.9998811724898435,0.3001188275101565,-0.9998811724898435,0.00013430628780319864,1.3001343062878032,0.00013430628780319864
2042.0,-1.0000806864693654,-0.9997192321196148,-1.0,1.0,0.0,-0.9999017312418652,0.30009826875813483,-0.9999017312418652,0.00017895522750022153,1.3001789552275003,0.00017895522750022153
2043.0,-1.0000405171209268,-0.99973539583385,-1.0,1.0,0.0,-0.9999073885418475,0.3000926114581526,-0.9999073885418475,0.0001331285790793224,1.3001331285790794,0.0001331285790793224
2044.0,-1.0000437800362802,-0.9994600443273545,-1.0,1.0,0.0,-0.9998110155145741,0.30018898448542597,-0.9998110155145741,0.00023276452170617468,1.3002327645217062,0.00023276452170617468
2045.0,-1.0000836019416102,-0.9995759627906916,-1.0,1.0,0.0,-0.999851586976742,0.3001484130232579,-0.999851586976742,0.00023201496486813245,1.300232014964868,0.00023201496486813245
2046.0,-0.9999752674086373,-0.9995373119734328,-1.0,1.0,0.0,-0.9998380591907015,0.3001619408092986,-0.9998380591907015,0.00013720821793583582,1.3001372082179359,0.00013720821793583582
2047.0,-0.9999239798335985,-0.9995151956327549,-1.0,1.0,0.0,-0.9998303184714642,0.30016968152853574,-0.9998303184714642,9.366136213428966e-05,1.3000936613621343,9.366136213428966e-05
2048.0,-0.9998238824267631,-0.9996539659533734,-1.0,1.0,0.0,-0.9998788880836808,0.3001211119163193,-0.9998788880836808,5.5005656917628265e-05,1.2999449943430825,5.5005656917628265e-05
2049.0,-0.9998997593853898,-0.9996829681419666,-1.0,1.0,0.0,-0.9998890388496883,0.3001109611503118,-0.9998890388496883,1.0720535701502776e-05,1.3000107205357017,1.0720535701502776e-05
2050.0,-0.999907616174263,-0.9996343366925278,-1.0,1.0,0.0,-0.9998720178423848,0.30012798215761527,-0.9998720178423848,3.559833187827266e-05,1.3000355983318783,3.559833187827266e-05
2051.0,-0.9999053026859963,-0.9994906456420163,-1.0,1.0,0.0,-0.9998217259747058,0.3001782740252943,-0.9998217259747058,8.35767112905561e-05,1.3000835767112906,8.35767112905561e-05
2052.0,-1.0000276175949863,-0.9994585016748458,-1.0,1.0,0.0,-0.9998104755861961,0.300189524413804,-0.9998104755861961,0.0002171420087901943,1.3002171420087902,0.0002171420087901943
2053.0,-1.0000350320773679,-0.9997111653761157,-1.0,1.0,0.0,-0.9998989078816405,0.30010109211835956,-0.9998989078816405,0.00013612419572739398,1.3001361241957274,0.00013612419572739398
2054.0,-1.000210522588464,-1.000183177466645,-1.0,1.0,0.0,-1.0000641121133258,0.29993588788667436,-1.0000641121133258,0.0001464104751383033,1.3001464104751386,0.0001464104751383033
2055.0,-1.0001365246714724,-1.000293501390308,-1.0,1.0,0.0,-1.0001027254866077,0.2998972745133922,-1.0001027254866077,3.379918486468014e-05,1.3000337991848645,3.379918486468014e-05
2056.0,-1.0001831405866906,-1.0003795711911494,-1.0,1.0,0.0,-1.0001328499169022,0.29986715008309783,-1.0001328499169022,5.029066978834429e-05,1.3000502906697884,5.029066978834429e-05
2057.0,-1.0001192332925344,-1.0004530678896497,-1.0,1.0,0.0,-1.0001585737613774,0.29984142623862264,-1.0001585737613774,3.934046884301878e-05,1.299960659531157,3.934046884301878e-05
2058.0,-1.0000518348605276,-1.0001803704864571,-1.0,1.0,0.0,-1.00006312967026,0.29993687032974015,-1.00006312967026,1.1294809732387279e-05,1.2999887051902679,1.1294809732387279e-05
2059.0,-1.0001260842059543,-1.0003265923645075,-1.0,1.0,0.0,-1.0001143073275776,0.2998856926724224,-1.0001143073275776,1.1776878376723587e-05,1.3000117768783768,1.1776878376723587e-05
2060.0,-0.9999256469376554,-1.0002406345891943,-1.0,1.0,0.0,-1.000084222106218,0.299915777893782,-1.000084222106218,0.00015857516856265796,1.2998414248314374,0.00015857516856265796
2061.0,-0.9998792052307375,-1.000270221473591,-1.0,1.0,0.0,-1.0000945775157568,0.29990542248424323,-1.0000945775157568,0.00021537228501933292,1.2997846277149807,0.00021537228501933292
2062.0,-0.9998494972767982,-1.0000955747793339,-1.0,1.0,0.0,-1.0000334511727669,0.29996654882723317,-1.0000334511727669,0.0001839538959687026,1.2998160461040313,0.0001839538959687026
2063.0,-1.000037428243614,-1.0002743958184541,-1.0,1.0,0.0,-1.000096038536459,0.29990396146354115,-1.000096038536459,5.861029284504049e-05,1.299941389707155,5.861029284504049e-05
2064.0,-0.9999767177780166,-1.0000106182083663,-1.0,1.0,0.0,-1.0000037163729283,0.29999628362707187,-1.0000037163729283,2.699859491173129e-05,1.2999730014050885,2.699859491173129e-05
2065.0,-1.0000234243695985,-1.000067774222084,-1.0,1.0,0.0,-1.0000237209777294,0.29997627902227053,-1.0000237209777294,2.9660813094523064e-07,1.2999997033918689,2.9660813094523064e-07
2066.0,-0.9999121150885051,-1.0001186142513536,-1.0,1.0,0.0,-1.0000415149879738,0.2999584850120264,-1.0000415149879738,0.00012939989946869623,1.2998706001005313,0.00012939989946869623
2067.0,-0.9998985976805648,-1.0001393357008308,-1.0,1.0,0.0,-1.0000487674952907,0.29995123250470934,-1.0000487674952907,0.00015016981472593116,1.2998498301852741,0.00015016981472593116
2068.0,-0.9999024003563425,-1.0001565438004678,-1.0,1.0,0.0,-1.0000547903301638,0.2999452096698363,-1.0000547903301638,0.0001523899738212764,1.2998476100261787,0.0001523899738212764
2069.0,-0.9997614245591617,-0.9997533364021064,-1.0,1.0,0.0,-0.9999136677407372,0.30008633225926284,-0.9999136677407372,0.00015224318157547323,1.2998477568184246,0.00015224318157547323
2070.0,-0.999914537160651,-0.9999672821513953,-1.0,1.0,0.0,-0.9999885487529884,0.3000114512470117,-0.9999885487529884,7.401159233733079e-05,1.2999259884076628,7.401159233733079e-05
2071.0,-0.9999179698588518,-0.9998538269532743,-1.0,1.0,0.0,-0.999948839433646,0.30005116056635406,-0.999948839433646,3.086957479414565e-05,1.299969130425206,3.086957479414565e-05
2072.0,-0.9998699921750253,-0.9998363375806802,-1.0,1.0,0.0,-0.9999427181532381,0.30005728184676195,-0.9999427181532381,7.272597821283977e-05,1.2999272740217873,7.272597821283977e-05
2073.0,-0.9997032085529556,-0.9997507669623056,-1.0,1.0,0.0,-0.999912768436807,0.30008723156319306,-0.999912768436807,0.00020955988385140678,1.2997904401161486,0.00020955988385140678
2074.0,-0.9998179605590358,-0.9999962072700005,-1.0,1.0,0.0,-0.9999986725445001,0.3000013274554998,-0.9999986725445001,0.00018071198546432132,1.2998192880145356,0.00018071198546432132
2075.0,-0.999825549759584,-1.0001856485729144,-1.0,1.0,0.0,-1.00006497700052,0.29993502299947994,-1.00006497700052,0.00023942724093606316,1.299760572759064,0.00023942724093606316
2076.0,-0.9998379914209056,-0.99992430461409,-1.0,1.0,0.0,-0.9999735066149315,0.3000264933850686,-0.9999735066149315,0.00013551519402588141,1.2998644848059742,0.00013551519402588141
2077.0,-0.9998268886475044,-1.0000605688975681,-1.0,1.0,0.0,-1.0000211991141488,0.29997880088585116,-1.0000211991141488,0.00019431046664442064,1.2998056895333554,0.00019431046664442064
2078.0,-0.9997572527775873,-1.000009706368132,-1.0,1.0,0.0,-1.0000033972288462,0.2999966027711539,-1.0000033972288462,0.0002461444512589228,1.2997538555487411,0.0002461444512589228
2079.0,-0.9998456592263818,-1.000124316186605,-1.0,1.0,0.0,-1.0000435106653116,0.2999564893346883,-1.0000435106653116,0.00019785143892980805,1.2998021485610702,0.00019785143892980805
2080.0,-0.9997652073079518,-0.9999914427001458,-1.0,1.0,0.0,-0.9999970049450511,0.300002995054949,-0.9999970049450511,0.00023179763709924028,1.299768202362901,0.00023179763709924028
2081.0,-0.9998899483237502,-1.0002627164172093,-1.0,1.0,0.0,-1.0000919507460233,0.29990804925397674,-1.0000919507460233,0.0002020024222730843,1.299797997577727,0.0002020024222730843
2082.0,-0.9999106514837452,-1.0002451982485057,-1.0,1.0,0.0,-1.000085819386977,0.2999141806130231,-1.000085819386977,0.00017516790323179876,1.2998248320967685,0.00017516790323179876
2083.0,-1.0000617621571752,-1.0003636736699155,-1.0,1.0,0.0,-1.0001272857844705,0.29987271421552963,-1.0001272857844705,6.552362729528305e-05,1.2999344763727048,6.552362729528305e-05
2084.0,-1.000072176869427,-1.0006828835118426,-1.0,1.0,0.0,-1.0002390092291449,0.29976099077085516,-1.0002390092291449,0.00016683235971792776,1.2998331676402821,0.00016683235971792776
2085.0,-1.0000560896287967,-1.00043573137225,-1.0,1.0,0.0,-1.0001525059802876,0.29984749401971245,-1.0001525059802876,9.641635149093553e-05,1.299903583648509,9.641635149093553e-05
2086.0,-1.0001055874548062,-1.0007344447328075,-1.0,1.0,0.0,-1.0002570556564827,0.29974294434351745,-1.0002570556564827,0.00015146820167655228,1.2998485317983235,0.00015146820167655228
2087.0,-1.0001979066543119,-1.0005712407353204,-1.0,1.0,0.0,-1.0001999342573622,0.29980006574263784,-1.0001999342573622,2.0276030503474374e-06,1.2999979723969497,2.0276030503474374e-06
2088.0,-1.0001537318514826,-1.0003003559500963,-1.0,1.0,0.0,-1.0001051245825336,0.2998948754174664,-1.0001051245825336,4.860726894895251e-05,1.300048607268949,4.860726894895251e-05
2089.0,-1.0000957070823366,-1.0003487048181834,-1.0,1.0,0.0,-1.0001220466863643,0.299877953313636,-1.0001220466863643,2.6339604027647567e-05,1.2999736603959726,2.6339604027647567e-05
2090.0,-1.0001057749232927,-1.0002310983594374,-1.0,1.0,0.0,-1.0000808844258031,0.2999191155741969,-1.0000808844258031,2.489049748954919e-05,1.3000248904974896,2.489049748954919e-05
2091.0,-1.0001011022921436,-1.0004003331113203,-1.0,1.0,0.0,-1.000140116588962,0.299859883411038,-1.000140116588962,3.901429681851809e-05,1.2999609857031815,3.901429681851809e-05
2092.0,-1.0000917443193114,-1.0001910764023885,-1.0,1.0,0.0,-1.000066876740836,0.2999331232591641,-1.000066876740836,2.4867578475307184e-05,1.3000248675784754,2.4867578475307184e-05
2093.0,-0.9999699229523016,-1.000168526189292,-1.0,1.0,0.0,-1.0000589841662522,0.29994101583374777,-1.0000589841662522,8.906121395058086e-05,1.2999109387860495,8.906121395058086e-05
2094.0,-0.9999424946787108,-1.0002620896457608,-1.0,1.0,0.0,-1.0000917313760163,0.2999082686239838,-1.0000917313760163,0.00014923669730548816,1.2998507633026946,0.00014923669730548816
2095.0,-1.000119506797232,-1.0003392577099905,-1.0,1.0,0.0,-1.0001187401984968,0.2998812598015034,-1.0001187401984968,7.665987351579417e-07,1.3000007665987354,7.665987351579417e-07
2096.0,-1.0001144783781728,-1.0004183204557464,-1.0,1.0,0.0,-1.0001464121595112,0.2998535878404889,-1.0001464121595112,3.1933781338366884e-05,1.2999680662186617,3.1933781338366884e-05
2097.0,-1.0001495866951837,-1.0003994296017689,-1.0,1.0,0.0,-1.000139800360619,0.2998601996393808,-1.000139800360619,9.786334564720889e-06,1.3000097863345645,9.786334564720889e-06
2098.0,-1.0001560346322331,-1.0005871281541645,-1.0,1.0,0.0,-1.0002054948539576,0.29979450514604244,-1.0002054948539576,4.9460221724473286e-05,1.2999505397782756,4.9460221724473286e-05
2099.0,-0.9999820757265591,-1.0002405063829087,-1.0,1.0,0.0,-1.000084177234018,0.29991582276598194,-1.000084177234018,0.00010210150745904034,1.299897898492541,0.00010210150745904034
2100.0,-0.9998279756437536,-0.9999597576345628,-1.0,1.0,0.0,-0.999985915172097,0.30001408482790315,-0.999985915172097,0.0001579395283434204,1.2998420604716567,0.0001579395283434204
2101.0,-0.999866983994648,-0.9997919923199738,-1.0,1.0,0.0,-0.9999271973119909,0.3000728026880092,-0.9999271973119909,6.021331734284985e-05,1.2999397866826572,6.021331734284985e-05
2102.0,-0.9998120162315894,-0.9999029239091546,-1.0,1.0,0.0,-0.9999660233682041,0.300033976631796,-0.9999660233682041,0.00015400713661462007,1.2998459928633854,0.00015400713661462007
2103.0,-0.9998278038981664,-1.0000587430921395,-1.0,1.0,0.0,-1.0000205600822487,0.2999794399177512,-1.0000205600822487,0.0001927561840823211,1.2998072438159176,0.0001927561840823211
2104.0,-0.9997243519524843,-1.000035795897213,-1.0,1.0,0.0,-1.0000125285640244,0.2999874714359755,-1.0000125285640244,0.0002881766115401252,1.29971182338846,0.0002881766115401252
2105.0,-0.9998935460144132,-1.000334359754047,-1.0,1.0,0.0,-1.0001170259139165,0.29988297408608355,-1.0001170259139165,0.00022347989950333158,1.2997765201004967,0.00022347989950333158
2106.0,-0.999675278176071,-1.00002900686037,-1.0,1.0,0.0,-1.0000101524011296,0.2999898475988705,-1.0000101524011296,0.0003348742250585124,1.2996651257749416,0.0003348742250585124
2107.0,-0.9997683100346206,-1.000127952470002,-1.0,1.0,0.0,-1.0000447833645008,0.2999552166354994,-1.0000447833645008,0.0002764733298801225,1.2997235266701201,0.0002764733298801225
2108.0,-0.9997840066977606,-1.0002188307792725,-1.0,1.0,0.0,-1.0000765907727454,0.2999234092272547,-1.0000765907727454,0.0002925840749847808,1.2997074159250153,0.0002925840749847808
2109.0,-0.9997909442912281,-1.0000268968390715,-1.0,1.0,0.0,-1.000009413893675,0.299990586106325,-1.000009413893675,0.0002184696024469801,1.299781530397553,0.0002184696024469801
2110.0,-0.9997643590712376,-0.9998997988056051,-1.0,1.0,0.0,-0.9999649295819618,0.30003507041803823,-0.9999649295819618,0.00020057051072419618,1.2997994294892758,0.00020057051072419618
2111.0,-0.9999626057026336,-1.0003794390475143,-1.0,1.0,0.0,-1.00013280366663,0.29986719633337,-1.00013280366663,0.00017019796399631026,1.2998298020360037,0.00017019796399631026
2112.0,-0.9999161998538577,-1.0003512442563156,-1.0,1.0,0.0,-1.0001229354897105,0.2998770645102895,-1.0001229354897105,0.00020673563585282828,1.2997932643641472,0.00020673563585282828
2113.0,-0.9999167306145472,-1.0004404349182972,-1.0,1.0,0.0,-1.000154152221404,0.299845847778596,-1.000154152221404,0.00023742160685669145,1.2997625783931432,0.00023742160685669145
